#Position (bp)	Coverage	Std
1.4392805375E9	31.708762920970425	9.166681831715215
1.4475285635E9	4.003276420321662	4.643231171735317
1.4557765895E9	8.371513256626494	20.494892123887272
1.4640246155E9	14.902127733350985	57.011977360020055
1.4722726415E9	3.9658341280689466	4.834501323330694
1.4805206675E9	3.2718418928359343	7.641022828913141
1.4887686935E9	4.364798437832277	8.769304916990562
1.4970167195E9	7.606707592822816	40.052100186328836
1.5052647455E9	15.87198391469668	59.03440237974382
1.5135127715E9	28.69346168404416	73.23318630450777
1.5217607975E9	20.32968191419377	90.72456960554871
1.5300077405E9	10.765757119330186	15.55845843693366
1.5341317535E9	0.0	0.0
1.5382568495E9	27.133772007993187	40.483325831978156
1.5465048755E9	0.8125829137783999	1.0469070481943357
1.5547529015E9	9.788637426700642	26.999467106292755
1.5630009275E9	36.11753660815327	69.99925702261275
1.5712489535E9	76.2115953562707	132.18359374099424
1.5794969795E9	29.116585471481297	160.77583792518513
1.5877450055E9	12.225765534686724	39.931542574996016
1.595221928E9	20.02920553030137	58.56099475641549
1.599345941E9	0.0	0.0
1.6042410575E9	11.059860019839899	183.32795904392123
1.6124890835E9	1.7991858900541777	3.150913448634394
1.6207371095E9	10.716936270569468	9.433129345324161
1.6289851355E9	10.569737413533856	13.585332259296035
1.6372331615E9	10.788088810583284	17.460858645442666
1.6433209975E9	62.85067035063751	124.90379324687854
1.6474450105E9	0.0	0.0
1.6537292135E9	0.00970850479860272	0.028154475911968662
1.6619772395E9	17.843067056287165	18.921823247629078
1.6702252655E9	25.301763234015024	22.049091725038842
1.6784732915E9	48.35366668339794	94.40932678104967
1.6867213175E9	63.42096096690287	155.689350498647
1.6934743095E9	25.4188489143504	29.47856608110684
1.6961786655E9	0.03524284596096953	0.5994666648899117
1.696274814E9	0.0	0.0
1.6963854715E9	84.56495449791959	578.0873882010234
1.6965578825E9	0.26961526810057557	0.40052222801588383
1.696661813E9	0.0	0.0
1.6967741785E9	0.0	0.0
1.6969170575E9	0.0	0.0
1.697018664E9	0.0	0.0
1.697105344E9	0.0	0.0
1.697223072E9	0.0	0.0
1.697380707E9	0.0	0.0
1.6982754815E9	3.093382240562433E-4	0.019056132243087127
1.7032173695E9	9.961251092079486	33.445522889808316
1.7114653955E9	24.823950724694612	59.82656141664144
1.7197134215E9	6.80687851856917	101.34304086924197
1.7279614475E9	12.219666499596388	13.127316660875492
1.7362094735E9	16.080751079106687	121.35634035816464
1.7444574995E9	211.1348860927451	792.732849720273
1.7527055255E9	41.50441632943446	147.51711033821914
1.7609535515E9	5.365397732742355	3.0070893420307434
1.7692015775E9	3.6657651176172337	8.087087714560605
1.7774496035E9	2.339080769144035	1.5994652918234433
1.7856976295E9	0.5592821846099904	2.828254179757311
1.7939456555E9	3.1190835237425296	2.2006334256843623
1.8021936815E9	6.6215306547287796	30.3934858991829
1.8104417075E9	2.3501842743948673	4.371378190025896
1.8186897335E9	21.871132438234312	35.21852997076779
1.8269377595E9	21.977878585736757	47.63003471746104
1.8351857855E9	5.288684347018305	4.503709318717744
1.8434338115E9	12.738473302581733	15.768135558629728
1.8516818375E9	7.1284657686578585	14.819064198181948
1.8599298635E9	2.436728982183131	4.412829393001783
1.8681778895E9	6.012071979404527	9.352014745788566
1.8764259155E9	3.2233719922803346	4.575617742195461
1.8846739415E9	8.640753193552008	18.047327503667645
1.89227556E9	10.568329415167995	56.12950582238172
